MONDO:0016160	X-linked intellectual disability-epilepsy syndrome	0.255	0.236	0.925	79	0.857
MONDO:0016161	cerebral gigantism-jaw cysts syndrome	0.518	0.382	0.738	60	0.669
MONDO:0016168	Cryopyrin-associated periodic syndrome	0.000				
MONDO:0016203	hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency	0.716	0.368	0.514	40	0.457
MONDO:0016205	IRVAN syndrome	0.696				
MONDO:0016214	pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome	0.739				
MONDO:0016219	dysmorphism-pectus carinatum-joint laxity syndrome	0.633	0.371	0.587	51	0.548
MONDO:0016237	diffuse neonatal hemangiomatosis	0.697	0.378	0.543	55	0.546
MONDO:0016240	hemimelia	0.482				
MONDO:0016244	atypical hemolytic-uremic syndrome	0.705				
MONDO:0016281	46,XX ovotesticular disorder of sex development	0.659				
MONDO:0016290	Hern	0.615	0.374	0.608	56	0.584
MONDO:0016291	craniosynostosis, Herrmann-Opitz type	0.705	0.327	0.464	45	0.457
MONDO:0016292	nodular neuronal heterotopia	0.377	0.345	0.917	88	0.898
MONDO:0016299	holoprosencephaly-caudal dysgenesis syndrome	0.699	0.371	0.530	39	0.460
MONDO:0016346	hydrocephalus-obesity-hypogonadism syndrome	0.740	0.316	0.428	31	0.369
MONDO:0016349	congenital hydrocephalus	0.332				
MONDO:0007741	congenital hydronephrosis	0.730	0.125	0.171	0	0.086
MONDO:0016352	idiopathic hypercalciuria	0.564				
MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	0.765	0.371	0.486	40	0.443
MONDO:0016356	diffuse cutaneous systemic sclerosis	0.771	0.394	0.512	39	0.451
MONDO:0016357	dysplastic cortical hyperostosis	0.627	0.343	0.546	61	0.578
MONDO:0016363	rare hereditary hemochromatosis	0.688	0.335	0.487	37	0.429
MONDO:0016364	Joubert syndrome with ocular defect	0.728	0.356	0.489	42	0.455
MONDO:0016368	Rothmund-Thomson syndrome type 1	0.680	0.401	0.589	61	0.600
MONDO:0016369	Rothmund-Thomson syndrome type 2	0.733	0.422	0.575	49	0.533
MONDO:0016370	Marchiafava-Bignami disease	0.565	0.173	0.306	24	0.273
MONDO:0016378	maternal hyperthermia induced birth defects	0.642	0.336	0.524	57	0.547
MONDO:0016379	erosive pustular dermatosis of the scalp	0.534				
MONDO:0016385	hypogonadism-mitral valve prolapse-intellectual disability syndrome	0.670	0.345	0.515	51	0.512
MONDO:0016386	hypogonadotropic hypogonadism-retinitis pigmentosa syndrome	0.776	0.316	0.408	31	0.359
MONDO:0016392	cerebellar hypoplasia-tapetoretinal degeneration syndrome	0.526	0.173	0.329	24	0.284
MONDO:0016395	foveal hypoplasia-presenile cataract syndrome	0.506	0.265	0.524	50	0.512
MONDO:0016408	permanent congenital hypothyroidism	0.728	0.421	0.578	55	0.564
MONDO:0016409	primary congenital hypothyroidism	0.670	0.367	0.547	62	0.583
MONDO:0016410	central congenital hypothyroidism	0.734	0.383	0.522	45	0.486
MONDO:0016411	hypothyroidism due to deficient transcription factors involved in pituitary development or function	0.720	0.331	0.460	44	0.450
MONDO:0016412	peripheral hypothyroidism	0.648	0.385	0.595	65	0.622
MONDO:0016413	congenital hypothyroidism due to maternal intake of antithyroid drugs	0.763	0.431	0.565	49	0.527
MONDO:0016416	Diphallia	0.716				
MONDO:0016422	autoimmune polyendocrinopathy type 3	0.807	0.423	0.524	51	0.517
MONDO:0016423	autoimmune polyendocrinopathy type 4	0.806	0.423	0.525	51	0.517
MONDO:0016425	Hughes-Stovin syndrome	0.710				
MONDO:0016439	Elastoderma	0.572	0.375	0.655	61	0.633
MONDO:0016445	familial anetoderma	0.558				
MONDO:0016450	autoimmune hemolytic anemia, cold type	0.478	0.270	0.564	58	0.572
MONDO:0016456	5q14.3 microdeletion syndrome	0.736	0.363	0.494	36	0.427
MONDO:0016457	ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome	0.717	0.348	0.485	43	0.458
MONDO:0016458	8q12 microduplication syndrome	0.726	0.332	0.457	33	0.394
MONDO:0016459	2q23.1 microdeletion syndrome	0.736	0.433	0.589	47	0.529
MONDO:0016460	Polyvalvular heart disease syndrome	0.682	0.455	0.667	65	0.658
MONDO:0016461	5q35 microduplication syndrome	0.450	0.333	0.739	68	0.710
MONDO:0016462	isolated agammaglobulinemia	0.749	0.325	0.435	45	0.442
MONDO:0016464	insulin-resistance syndrome type b	0.776	0.392	0.506	45	0.478
MONDO:0009465	multiple intestinal atresia	0.704	0.123	0.175	0	0.087
MONDO:0016467	isotretinoin syndrome	0.602	0.173	0.287	20	0.243
MONDO:0016468	toxin-mediated infectious botulism	0.626	0.419	0.670	65	0.660
MONDO:0016486	beta-thalassemia major	0.816	0.512	0.627	55	0.589
MONDO:0016487	beta-thalassemia intermedia	0.636	0.123	0.194	0	0.097
MONDO:0016488	beta-thalassemia associated with another hemoglobin anomaly	0.506				
MONDO:0016489	delta-beta-thalassemia	0.420				
MONDO:0016490	hemoglobin c-beta-thalassemia syndrome	0.447				
MONDO:0016491	hemoglobin E-beta-thalassemia syndrome	0.453	0.325	0.717	49	0.604
MONDO:0016504	primary unilateral adrenal hyperplasia	0.753	0.493	0.654	57	0.612
MONDO:0016505	adrenocortical carcinoma with pure aldosterone hypersecretion	0.769	0.460	0.598	50	0.549
MONDO:0016506	ectopic aldosterone-producing tumor	0.759	0.496	0.654	59	0.622
MONDO:0016509	microcornea-posterior megalolenticonus-persistent fetal vasculature-coloboma syndrome	0.622				
MONDO:0016514	epidermolysis bullosa simplex with anodontia/hypodontia	0.718	0.338	0.471	40	0.436
MONDO:0016518	isolated punctate palmoplantar keratoderma	0.514	0.435	0.846	83	0.838
MONDO:0016520	isolated Klippel-Feil syndrome	0.716	0.251	0.350	24	0.295
MONDO:0016521	muscular pseudohypertrophy-hypothyroidism syndrome	0.621	0.330	0.532	59	0.561
MONDO:0016523	bronchogenic cyst (disease)	0.761	0.304	0.400	32	0.360
MONDO:0016526	trisomy 9p	0.700	0.395	0.564	52	0.542
MONDO:0016545	leukoencephalopathy-palmoplantar keratoderma syndrome	0.688				
MONDO:0016546	primary orthostatic tremor	0.445				
MONDO:0016557	leukonychia totalis	0.644	0.392	0.610	52	0.565
MONDO:0016561	1q44 microdeletion syndrome	0.734	0.244	0.332	20	0.266
MONDO:0016568	lowe-Kohn-Cohen syndrome	0.467	0.332	0.711	48	0.595
MONDO:0016572	central bilateral macrogyria	0.548	0.345	0.631	56	0.595
MONDO:0016574	Hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome	0.521	0.244	0.468	32	0.394
MONDO:0010627	X-linked lymphoproliferative syndrome	0.760	0.349	0.459	44	0.450
MONDO:0016580	congenital pulmonary airway malformation	0.818	0.557	0.680	69	0.685
MONDO:0016581	conotruncal heart malformations	0.656				
MONDO:0016583	familial intestinal malrotation-facial anomalies syndrome	0.579				
MONDO:0016584	mandibuloacral dysplasia	0.780	0.434	0.555	48	0.518
MONDO:0016604	dysraphism-cleft lip/palate-limb reduction defects syndrome	0.572				
MONDO:0008641	retinal vasculopathy and cerebral leukoencephalopathy	0.829	0.310	0.374	28	0.327
MONDO:0016608	megalencephaly (disease)	0.685				
MONDO:0016619	autosomal recessive hypohidrotic ectodermal dysplasia	0.591	0.410	0.694	71	0.702
MONDO:0016639	lower limb deficiency-hypospadias syndrome	0.663	0.405	0.611	61	0.611
MONDO:0016641	limb transversal defect-cardiac anomaly syndrome	0.615	0.371	0.602	49	0.546
MONDO:0016643	frontonasal dysplasia	0.761	0.380	0.499	40	0.449
MONDO:0016647	autosomal recessive Stickler syndrome	0.697	0.378	0.543	49	0.516
MONDO:0016650	paternal uniparental disomy of chromosome 1	0.850	0.345	0.406	28	0.343
MONDO:0016651	maternal uniparental disomy of chromosome 1	0.785	0.456	0.581	54	0.560
MONDO:0016652	2q31.1 microdeletion syndrome	0.739	0.341	0.461	40	0.431
MONDO:0016655	6p22 microdeletion syndrome	0.706	0.244	0.346	35	0.348
MONDO:0016657	8p11.2 deletion syndrome	0.746	0.314	0.421	36	0.390
MONDO:0016658	8p23.1 microdeletion syndrome	0.764	0.320	0.419	34	0.380
MONDO:0016659	8p23.1 duplication syndrome	0.706	0.269	0.382	29	0.336
MONDO:0016660	autosomal recessive primary microcephaly	0.721	0.244	0.338	20	0.269
MONDO:0016674	46,XY partial gonadal dysgenesis	0.777	0.282	0.363	32	0.341
MONDO:0006372	Pituicytoma	0.754	0.415	0.551	55	0.550
MONDO:0016758	microcephaly-brain defect-spasticity-hypernatremia syndrome	0.413	0.173	0.418	27	0.344
MONDO:0016760	microcephaly-microcornea syndrome, Seemanova type	0.698	0.304	0.436	35	0.393
MONDO:0016761	spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	0.641	0.387	0.604	49	0.547
MONDO:0016762	microcornea-corectopia-macular hypoplasia syndrome	0.569	0.356	0.625	51	0.568
MONDO:0016763	spondylometaphyseal dysplasia	0.469	0.382	0.814	81	0.812
MONDO:0016765	19p13.12 microdeletion syndrome	0.781	0.538	0.689	55	0.619
MONDO:0016775	lichen planus pemphigoides	0.681				
MONDO:0016777	Inhalational botulism	0.649	0.352	0.542	42	0.481
MONDO:0016778	Iatrogenic botulism	0.689	0.419	0.609	59	0.600
MONDO:0016812	Dopa-responsive dystonia	0.318				
MONDO:0007492	torsion dystonia 1	0.684	0.390	0.571	56	0.565
MONDO:0016819	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome	0.724				
MONDO:0008023	muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome	0.531	0.392	0.739	67	0.705
MONDO:0016821	shoulder and girdle defects-familial intellectual disability syndrome	0.710	0.355	0.501	38	0.440
MONDO:0016826	methylmalonic acidemia with homocystinuria	0.690	0.288	0.418	37	0.394
MONDO:0016827	myopathy-growth delay-intellectual disability-hypospadias syndrome	0.414	0.250	0.603	55	0.576
MONDO:0016829	familial visceral myopathy	0.756				
MONDO:0016831	linear verrucous nevus syndrome	0.760	0.355	0.467	32	0.394
MONDO:0016832	distal 7q11.23 microduplication syndrome	0.730	0.321	0.439	32	0.380
MONDO:0016833	14q12 microdeletion syndrome	0.714	0.358	0.501	42	0.461
MONDO:0016834	16p11.2p12.2 microduplication syndrome	0.636	0.466	0.733	75	0.742
MONDO:0016836	16p13.11 microdeletion syndrome	0.759	0.516	0.680	58	0.630
MONDO:0016837	16p13.11 microduplication syndrome	0.633	0.405	0.640	59	0.615
MONDO:0016838	16q24.3 microdeletion syndrome	0.776	0.456	0.588	50	0.544
MONDO:0016840	trisomy 17p	0.781	0.349	0.448	38	0.414
MONDO:0016841	20p12.3 microdeletion syndrome	0.703	0.382	0.544	47	0.507
MONDO:0016842	paternal 20q13.2q13.3 microdeletion syndrome	0.740	0.352	0.475	43	0.453
MONDO:0016843	20q13.33 microdeletion syndrome	0.881	0.269	0.305	19	0.248
MONDO:0016844	trisomy 20p	0.783	0.292	0.373	31	0.341
MONDO:0016846	distal 22q11.2 microduplication syndrome	0.787	0.236	0.300	19	0.245
MONDO:0016847	trisomy 1q	0.830				
MONDO:0016848	juvenile temporal arteritis	0.545				
MONDO:0016849	Nakajo-Nishimura syndrome	0.808	0.394	0.488	41	0.449
MONDO:0016851	maternal uniparental disomy of chromosome X	0.789	0.344	0.436	34	0.388
MONDO:0016852	paternal uniparental disomy of chromosome X	0.760	0.244	0.320	19	0.255
MONDO:0016853	ring chromosome Y	0.714	0.316	0.443	30	0.372
MONDO:0016854	49,XXXYY syndrome	0.822	0.253	0.308	21	0.259
MONDO:0016899	Duchenne and Becker muscular dystrophy	0.619				
MONDO:0016988	hyperinsulinism due to HNF4A deficiency	0.740	0.357	0.482	38	0.431
MONDO:0017045	neuroectodermal-endocrine syndrome	0.712	0.423	0.594	61	0.602
MONDO:0017046	neuroepithelioma	0.000				
MONDO:0017047	infantile axonal neuropathy	0.669	0.433	0.647	72	0.683
MONDO:0017049	hypomyelination neuropathy-arthrogryposis syndrome	0.446				
MONDO:0017055	Mycophenolate mofetil embryopathy	0.809	0.304	0.376	28	0.328
MONDO:0017100	neutropenia-monocytopenia-deafness syndrome	0.349	0.332	0.950	73	0.840
MONDO:0000110	bifid nose	0.469				
MONDO:0017126	Oculo-skeletal-renal syndrome	0.748	0.427	0.570	48	0.525
MONDO:0017134	Odonto-onycho dysplasia-alopecia syndrome	0.595				
MONDO:0017135	olivopontocerebellar atrophy-deafness syndrome	0.679	0.358	0.527	50	0.514
MONDO:0017139	oromandibular-limb hypogenesis syndrome	0.506				
MONDO:0017140	L1 syndrome	0.634	0.376	0.593	51	0.551
MONDO:0017147	idiopathic pulmonary arterial hypertension	0.704				
MONDO:0017160	behavioral variant of frontotemporal dementia	0.735	0.419	0.570	40	0.485
MONDO:0017177	hemihyperplasia-multiple lipomatosis syndrome	0.804	0.391	0.486	33	0.408
MONDO:0012830	chromosome 10q23 deletion syndrome	0.805	0.399	0.496	36	0.428
MONDO:0017180	10q22.3q23.3 microduplication syndrome	0.692				
MONDO:0017183	hyperinsulinism due to UCP2 deficiency	0.716	0.357	0.498	39	0.444
MONDO:0017184	autosomal dominant hyperinsulinism due to SUR1 deficiency	0.727	0.357	0.491	39	0.440
MONDO:0017185	autosomal dominant hyperinsulinism due to Kir6.2 deficiency	0.727	0.357	0.491	39	0.440
MONDO:0017189	adult-onset non-insulinoma persistent hyperinsulinemic hypoglycemia	0.719	0.357	0.497	36	0.428
MONDO:0017193	symptomatic form of Coffin-Lowry syndrome in female carriers	0.664	0.524	0.789	79	0.789
MONDO:0017196	osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome	0.511	0.272	0.533	43	0.481
MONDO:0017197	osteopathia striata-pigmentary dermopathy-white forelock syndrome	0.622				
MONDO:0017199	osteoporosis-macrocephaly-blindness-joint hyperlaxity syndrome	0.577				
MONDO:0017200	polycystic ovaries-urethral sphincter dysfunction syndrome	0.657	0.349	0.531	56	0.545
MONDO:0017201	Spasmus nutans (disease)	0.446				
MONDO:0017213	postorgasmic illness syndrome	0.656	0.429	0.655	63	0.642
MONDO:0017214	vitamin B12-responsive methylmalonic acidemia	0.585	0.287	0.490	42	0.455
MONDO:0017233	familial Alzheimer-like prion disease	0.651	0.383	0.589	48	0.535
MONDO:0017240	acrodysostosis with multiple hormone resistance	0.803	0.438	0.546	40	0.473
MONDO:0017243	bullous diffuse cutaneous mastocytosis	0.672				
MONDO:0017244	pseudoxanthomatous diffuse cutaneous mastocytosis	0.519				
MONDO:0017264	syndromic X-linked ichthyosis	0.716	0.443	0.619	62	0.619
MONDO:0017267	Self-healing collodion baby	0.399				
MONDO:0017268	acral self-healing collodion baby	0.377				
MONDO:0017284	Xp22.13p22.2 duplication syndrome	0.796	0.456	0.572	50	0.536
MONDO:0017285	penoscrotal transposition (disease)	0.740	0.422	0.570	50	0.535
MONDO:0017286	TEMPI syndrome	0.771				
MONDO:0017293	small cell carcinoma of the bladder	0.513				
MONDO:0017300	congenital pericardium anomaly	0.435				
MONDO:0017309	neonatal Marfan syndrome	0.817	0.433	0.531	40	0.465
MONDO:0017314	Ehlers-Danlos syndrome, vascular type	0.874	0.682	0.780	61	0.695
MONDO:0017316	short stature-deafness-neutrophil dysfunction-dysmorphism syndrome	0.542	0.322	0.593	54	0.567
MONDO:0007522	Ehlers-Danlos syndrome, classic type	0.891	0.646	0.726	53	0.628
MONDO:0017318	phakomatosis pigmentovascularis	0.658	0.322	0.490	47	0.480
MONDO:0017331	Pilotto syndrome	0.681	0.362	0.531	50	0.516
MONDO:0017335	Microtriplication 11q24.1	0.764	0.362	0.473	31	0.392
MONDO:0017337	inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency	0.788	0.382	0.485	38	0.433
MONDO:0017360	vitamin B12-unresponsive methylmalonic acidemia type mut0	0.693				
MONDO:0017361	congenital rubella syndrome	0.745	0.436	0.585	58	0.583
MONDO:0008260	Kindler syndrome	0.863	0.453	0.525	46	0.492
MONDO:0017372	congenital varicella syndrome	0.521				
MONDO:0017379	polyneuropathy-intellectual disability-acromicria-premature menopause syndrome	0.673	0.303	0.450	37	0.410
MONDO:0017381	congenital herpes simplex virus infection	0.503	0.371	0.737	54	0.638
MONDO:0017390	methylmalonic acidemia without homocystinuria	0.578	0.207	0.357	28	0.319
MONDO:0017394	ketamine-induced biliary dilatation	0.454	0.380	0.836	69	0.763
MONDO:0017404	distal Xq28 microduplication syndrome	0.851	0.553	0.650	50	0.575
MONDO:0017405	1p21.3 microdeletion syndrome	0.726	0.428	0.590	44	0.515
MONDO:0017406	hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome	0.899	0.373	0.415	32	0.368
MONDO:0017407	deficiency in anterior pituitary function-variable immunodeficiency syndrome	0.785	0.403	0.513	44	0.476
MONDO:0017408	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	0.821	0.663	0.808	58	0.694
MONDO:0017409	fetal cytomegalovirus syndrome	0.419	0.358	0.855	90	0.877
MONDO:0017453	fetal parvovirus syndrome	0.586	0.265	0.451	30	0.376
MONDO:0017568	Prata-Liberal-Goncalves syndrome	0.435				
MONDO:0017571	Proteus-like syndrome	0.805	0.387	0.481	39	0.435
MONDO:0017573	46,XX disorder of sex development-anorectal anomalies syndrome	0.678	0.304	0.449	31	0.379
MONDO:0017574	chronic intestinal pseudoobstruction	0.469				
MONDO:0017577	spontaneous periodic hypothermia	0.616	0.408	0.662	69	0.676
MONDO:0017581	familial infantile gigantism	0.798	0.460	0.576	53	0.553
MONDO:0017583	mirror polydactyly-vertebral segmentation-limbs defects syndrome	0.586	0.244	0.415	26	0.338
MONDO:0017584	Sagliker syndrome	0.678	0.447	0.659	64	0.650
MONDO:0017593	juvenile amyotrophic lateral sclerosis	0.671	0.331	0.494	29	0.392
MONDO:0017607	caudal regression sequence	0.727	0.320	0.439	28	0.360
MONDO:0017609	renal tubular dysgenesis	0.749	0.371	0.495	37	0.432
MONDO:0017613	intellectual disability-hypotonia-skin hyperpigmentation syndrome	0.000				
MONDO:0017614	X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome	0.670	0.303	0.452	50	0.476
MONDO:0017623	PTEN hamartoma tumor syndrome	0.814	0.431	0.530	47	0.500
MONDO:0017668	intellectual disability-short stature-hypertelorism syndrome	0.549				
MONDO:0017682	intellectual disability-polydactyly-uncombable hair syndrome	0.761	0.425	0.558	49	0.524
MONDO:0017705	congenital pulmonary venous return anomaly	0.447	0.304	0.681	53	0.605
MONDO:0017711	pancreatic colipase deficiency	0.531				
MONDO:0017746	atypical Rett syndrome	0.732	0.345	0.471	41	0.440
MONDO:0017770	Robinow-like syndrome	0.627	0.244	0.388	24	0.314
MONDO:0017771	Mayer-Rokitansky-KC<ster-Hauser syndrome	0.577				
MONDO:0017772	oral erosive lichen	0.543				
MONDO:0017773	hypoalphalipoproteinemia	0.587				
MONDO:0017778	lamellar ichthyosis	0.692	0.232	0.335	28	0.308
MONDO:0017779	alpha-N-acetylgalactosaminidase deficiency	0.731	0.374	0.512	43	0.471
MONDO:0017782	developmental and speech delay due to SOX5 deficiency	0.724	0.508	0.702	61	0.656
MONDO:0017783	congenital pancreatic cyst	0.459				
MONDO:0017787	erythroderma desquamativum	0.448	0.207	0.462	34	0.401
MONDO:0017792	7p22.1 microduplication syndrome	0.463	0.197	0.427	35	0.388
MONDO:0017794	Xq12-q13.3 duplication syndrome	0.831	0.369	0.444	32	0.382
MONDO:0017802	ovarian fibrothecoma	0.742				
MONDO:0017806	15q overgrowth syndrome	0.870	0.515	0.592	51	0.551
MONDO:0017808	duplication of the pituitary gland	0.785	0.280	0.356	23	0.293
MONDO:0017810	variant ABeta2M amyloidosis	0.754	0.394	0.523	49	0.506
MONDO:0017830	severe Canavan disease	0.658	0.358	0.544	53	0.537
MONDO:0017831	mild Canavan disease	0.502				
MONDO:0017837	multiple sclerosis-ichthyosis-factor VIII deficiency syndrome	0.673	0.388	0.577	50	0.538
MONDO:0017851	erythrokeratodermia variabilis	0.766	0.342	0.446	38	0.413
MONDO:0017850	sirenomelia	0.631	0.125	0.198	0	0.099
MONDO:0017852	infantile spasms-broad thumbs syndrome	0.706	0.345	0.490	40	0.445
MONDO:0017857	spina bifida-hypospadias syndrome	0.393				
MONDO:0017859	colchicine poisoning	0.727	0.306	0.422	29	0.356
MONDO:0017864	congenital pulmonary veins atresia or stenosis	0.332	0.323	0.973	90	0.936
MONDO:0017865	congenital pulmonary valve stenosis	0.422				
MONDO:0017869	Chondroectodermal dysplasia with night blindness	0.780	0.381	0.489	38	0.434
MONDO:0017895	familial papillary or follicular thyroid carcinoma	0.734	0.378	0.515	47	0.493
MONDO:0017904	steroid dehydrogenase deficiency-dental anomalies syndrome	0.459				
MONDO:0017909	glutathione synthetase deficiency	0.523	0.100	0.191	0	0.095
MONDO:0017918	white matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome	0.665	0.244	0.366	27	0.318
MONDO:0009043	generalized resistance to thyroid hormone	0.774	0.450	0.581	51	0.546
MONDO:0017921	hearing loss-familial salivary gland insensitivity to aldosterone syndrome	0.421	0.332	0.788	57	0.679
MONDO:0017932	muscular hypertrophy-hepatomegaly-polyhydramnios syndrome	0.724	0.298	0.412	26	0.336
MONDO:0017935	hyperinsulinism due to HNF1A deficiency	0.702	0.357	0.509	42	0.464
MONDO:0017945	ABetaL34V amyloidosis	0.525	0.303	0.577	56	0.568
MONDO:0017946	ABeta amyloidosis, Iowa type	0.523	0.389	0.745	85	0.798
MONDO:0017947	ABeta amyloidosis, Italian type	0.485	0.342	0.705	68	0.693
MONDO:0017949	ABeta amyloidosis, Arctic type	0.361	0.132	0.367	0	0.183
MONDO:0017967	testicular agenesis	0.691				
MONDO:0017968	46,XY ovotesticular disorder of sex development	0.685	0.288	0.421	39	0.405
MONDO:0017983	Humero-radio-ulnar synostosis	0.585	0.333	0.570	36	0.465
MONDO:0017984	familial lambdoid synostosis	0.725				
MONDO:0017989	His bundle tachycardia	0.715	0.410	0.574	57	0.572
MONDO:0017994	severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency	0.555	0.316	0.570	42	0.495
MONDO:0012462	autosomal recessive frontotemporal pachygyria	0.619	0.236	0.381	29	0.336
MONDO:0018005	spastic paraplegia-Paget disease of bone syndrome	0.668				
MONDO:0018018	wild type ATTR amyloidosis	0.740	0.383	0.518	46	0.489
MONDO:0018020	mercury poisoning	0.829	0.641	0.773	64	0.706
MONDO:0018026	Tetraploidy	0.764				
MONDO:0018028	tetrasomy 5p	0.819	0.348	0.425	34	0.383
MONDO:0018030	tetrasomy 9p	0.907	0.559	0.616	51	0.563
MONDO:0018031	granulomatous slack skin	0.637				
MONDO:0018034	thalidomide embryopathy	0.717	0.280	0.390	26	0.325
MONDO:0018043	Thomas syndrome	0.601				
MONDO:0018044	idiopathic hypersomnia	0.497				
MONDO:0018045	Hoyeraal-Hreidarsson syndrome	0.695	0.348	0.501	45	0.475
MONDO:0018050	tibial aplasia-ectrodactyly syndrome	0.708				
MONDO:0018051	Jessner lymphocytic infiltration of the skin	0.523				
MONDO:0018052	hypoplastic tibiae-postaxial polydactyly syndrome	0.720	0.244	0.338	19	0.264
MONDO:0018056	bullous lichen planus	0.526				
MONDO:0018058	tracheal agenesis	0.538	0.304	0.565	41	0.488
MONDO:0018060	congenital fibrinogen deficiency	0.797	0.449	0.564	53	0.547
MONDO:0018061	Trichodermodysplasia-dental alterations syndrome	0.697	0.430	0.617	68	0.648
MONDO:0018062	autosomal dominant trichoodontoonychodysplasia-syndactyly	0.522				
MONDO:0018065	isolated trigonocephaly	0.539				
MONDO:0018066	trisomy X	0.687	0.485	0.706	74	0.723
MONDO:0018067	Triploidy	0.742	0.282	0.381	30	0.340
MONDO:0018069	distal trisomy 17q	0.770	0.365	0.474	41	0.442
MONDO:0018079	thymic epithelial neoplasm	0.685	0.360	0.526	45	0.488
MONDO:0018082	Aorto-ventricular tunnel (disease)	0.584				
MONDO:0018086	ulerythema ophryogenesis	0.555				
MONDO:0018087	viral hemorrhagic fever	0.811	0.421	0.520	47	0.495
MONDO:0018095	Weaver-Williams syndrome	0.494				
MONDO:0018103	Quinquaud's folliculitis decalvans	0.560				
MONDO:0018112	isolated scaphocephaly	0.479				
MONDO:0018113	isolated plagiocephaly	0.549	0.269	0.491	37	0.430
MONDO:0018114	isolated brachycephaly	0.624	0.269	0.432	27	0.351
MONDO:0018115	epidermal nevus syndrome	0.764	0.372	0.487	36	0.423
MONDO:0018123	intellectual disability-obesity-brain malformations-facial dysmorphism syndrome	0.789	0.335	0.425	24	0.333
MONDO:0018130	brain dopamine-serotonin vesicular transport disease	0.772	0.458	0.594	49	0.542
MONDO:0018133	attenuated Chédiak-Higashi syndrome	0.708	0.501	0.707	73	0.719
MONDO:0018154	Madelung deformity	0.712				
MONDO:0018169	morning glory syndrome	0.561				
MONDO:0018178	intestinal lymphangiectasia (disease)	0.760	0.293	0.385	29	0.337
MONDO:0018182	bullous impetigo	0.572				
MONDO:0018203	LMNA-related cardiocutaneous progeria syndrome	0.811	0.357	0.440	34	0.390
MONDO:0018205	distal monosomy 1q	0.617	0.257	0.416	34	0.378
MONDO:0018212	familial cervical artery dissection	0.749	0.302	0.403	32	0.361
MONDO:0018227	hypocomplementemic urticarial vasculitis	0.769	0.501	0.651	66	0.656
MONDO:0018242	autoimmune hypoparathyroidism (disease)	0.769	0.383	0.498	40	0.449
MONDO:0018244	obesity due to SIM1 deficiency	0.693	0.410	0.592	48	0.536
MONDO:0018248	intellectual disability-seizures-macrocephaly-obesity syndrome	0.826	0.509	0.615	55	0.583
MONDO:0018251	glycogen storage disease due to phosphorylase kinase deficiency	0.336	0.232	0.691	59	0.640
MONDO:0018264	oculocutaneous albinism type 6	0.647				
MONDO:0018311	Acromelanosis	0.376				
MONDO:0018321	atypical juvenile parkinsonism	0.703	0.236	0.336	18	0.258
MONDO:0013599	autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome	0.849	0.445	0.524	45	0.487
MONDO:0018328	homozygous familial hypercholesterolemia	0.790	0.357	0.452	40	0.426
MONDO:0014250	familial  hyperprolactinemia	0.714				
MONDO:0018354	Prader-Willi-like syndrome	0.810	0.411	0.508	39	0.449
MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	0.527				
MONDO:0018394	male infertility with teratozoospermia due to single gene mutation	0.605				
MONDO:0018459	isolated glycerol kinase deficiency	0.703	0.348	0.495	39	0.442
MONDO:0018465	insulin autoimmune syndrome	0.716				
MONDO:0018471	generalized eruptive keratoacanthoma	0.546				
MONDO:0018490	Cono-spondylar dysplasia	0.753	0.244	0.324	23	0.277
MONDO:0018540	PFAPA syndrome	0.696	0.132	0.190	0	0.095
MONDO:0018541	familial hypoaldosteronism	0.687	0.295	0.429	35	0.389
MONDO:0018546	serotonin syndrome	0.723	0.571	0.790	72	0.755
MONDO:0018564	3p25.3 microdeletion syndrome	0.779	0.381	0.488	35	0.419
MONDO:0018566	short stature-advanced bone age-early-onset osteoarthritis syndrome	0.518				
MONDO:0018568	COG2-CDG	0.755				
MONDO:0018569	X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome	0.787	0.428	0.544	50	0.522
MONDO:0018571	contractures-developmental delay-Pierre robin syndrome	0.755	0.382	0.506	45	0.478
MONDO:0018572	severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome	0.605	0.319	0.526	40	0.463
MONDO:0018573	intrauterine growth restriction-short stature-early adult-onset diabetes syndrome	0.340	0.244	0.717	64	0.678
MONDO:0018575	microcephalic primordial dwarfism-insulin resistance syndrome	0.695				
